id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low
203927,VEN-1996-3-101-1048,1996,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1996-11-01,Situación de los Derechos Humanos""",PROVEA,1996-11-01,Situación de los Derechos Humanos,PROVEA,4,Sucre state,Edo. Sucre,Sucre state,,10.416667,-63.5,POINT (-63.500000 10.416667),144234,Venezuela,101,Americas,1,1,1996-07-21T00:00:00,1996-07-21T00:00:00,0,0,1,0,1,1,1
203928,VEN-1996-3-101-1049,1996,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1996-11-01,Situación de los Derechos Humanos""",PROVEA,1996-11-01,Situación de los Derechos Humanos,PROVEA,1,Caucagua town,"Caucagua, Edo. Miranda",Miranda state,Acevedo municipality,10.2831,-66.37591,POINT (-66.375910 10.283100),144228,Venezuela,101,Americas,1,1,1996-07-26T00:00:00,1996-07-26T00:00:00,0,0,0,0,0,1,0
203929,VEN-1996-3-101-1050,1996,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1996-11-01,Situación de los Derechos Humanos""",PROVEA,1996-11-01,Situación de los Derechos Humanos,PROVEA,1,Barcelona town,"Barcelona,  Edo. Anzoátegui",Anzoátegui state,Simon Bolivar municipality,10.13333,-64.7,POINT (-64.700000 10.133330),144231,Venezuela,101,Americas,1,1,1996-07-28T00:00:00,1996-07-28T00:00:00,0,0,1,0,1,1,1
203931,VEN-1996-3-101-1051,1996,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1996-11-01,Situación de los Derechos Humanos""",PROVEA,1996-11-01,Situación de los Derechos Humanos,PROVEA,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1996-08-25T00:00:00,1996-08-25T00:00:00,0,0,0,0,0,1,0
204048,VEN-1999-3-101-1006,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Caracas city,"Guarataro,  Caracas",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1999-02-12T00:00:00,1999-02-12T00:00:00,0,0,1,0,1,1,1
204009,VEN-1996-3-101-1052,1996,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1997-11-01,DERECHO A LA VIDA""",PROVEA,1997-11-01,DERECHO A LA VIDA,PROVEA,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1996-11-01T00:00:00,1996-11-01T00:00:00,0,0,1,0,1,1,1
204011,VEN-1996-3-101-1053,1996,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1997-11-01,DERECHO A LA VIDA""",PROVEA,1997-11-01,DERECHO A LA VIDA,PROVEA,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1996-11-13T00:00:00,1996-11-13T00:00:00,0,0,1,0,1,1,1
204042,VEN-1999-3-101-1001,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Maracay town,"Maracay, Edo. Aragua",Aragua state,Girardot municipality,10.24694,-67.59583,POINT (-67.595830 10.246940),144225,Venezuela,101,Americas,1,1,1999-01-04T00:00:00,1999-01-04T00:00:00,0,0,1,0,1,1,1
204044,VEN-1999-3-101-1002,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Lagunillas town,"Lagunillas, Edo. Mérida",Mérida state,Sucre municipality (Mérida),8.51286,-71.38789,POINT (-71.387890 8.512860),142058,Venezuela,101,Americas,1,1,1999-01-11T00:00:00,1999-01-11T00:00:00,0,0,0,0,0,1,0
204045,VEN-1999-3-101-1003,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,La Guaira town,"La Guaira, Edo. Vargas",Vargas state,Vargas municipality,10.59901,-66.9346,POINT (-66.934600 10.599010),144947,Venezuela,101,Americas,1,1,1999-01-11T00:00:00,1999-01-11T00:00:00,0,0,0,0,0,1,0
204046,VEN-1999-3-101-1004,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Santa Rita town,"Santa Rita, Edo. Aragua",Aragua state,Francisco Linares Alcántara municipality,10.20696,-67.53884,POINT (-67.538840 10.206960),144225,Venezuela,101,Americas,1,1,1999-01-23T00:00:00,1999-01-23T00:00:00,0,0,0,0,0,1,0
204047,VEN-1999-3-101-1005,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Catia La Mar town,"Catia la Mar, Edo. Vargas",Vargas state,Vargas municipality,10.60383,-67.03034,POINT (-67.030340 10.603830),144946,Venezuela,101,Americas,1,1,1999-02-05T00:00:00,1999-02-05T00:00:00,0,0,1,0,1,1,1
204049,VEN-1999-3-101-1007,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Guarenas town,"Guarenas, Edo. Miranda",Miranda state,Plaza municipality,10.46736,-66.60663,POINT (-66.606630 10.467360),144227,Venezuela,101,Americas,1,1,1999-02-12T00:00:00,1999-02-12T00:00:00,0,0,0,0,0,1,0
204052,VEN-1999-3-101-1010,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Valencia town,"Valencia,  Edo.Carabobo",Carabobo state,Valencia municipality,10.16202,-68.00765,POINT (-68.007650 10.162020),144224,Venezuela,101,Americas,1,1,1999-02-23T00:00:00,1999-02-23T00:00:00,0,0,0,0,0,1,0
204060,VEN-1999-3-101-1012,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Guarenas town,"Guarenas, Edo. Miranda",Miranda state,Plaza municipality,10.46736,-66.60663,POINT (-66.606630 10.467360),144227,Venezuela,101,Americas,1,1,1999-03-13T00:00:00,1999-03-13T00:00:00,0,0,1,0,1,1,1
204062,VEN-1999-3-101-1013,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,El Naranjal village,"El Naranjal, Edo. Miranda",Vargas state,Vargas municipality,10.58833,-66.67278,POINT (-66.672780 10.588330),144947,Venezuela,101,Americas,1,1,1999-03-27T00:00:00,1999-03-27T00:00:00,0,0,1,0,1,1,1
204064,VEN-1999-3-101-1014,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,2,Guacara municipality,"Municipio  Guacara,  Edo. Carabobo",Carabobo state,Guacara municipality,10.3,-67.83333,POINT (-67.833330 10.300000),144225,Venezuela,101,Americas,1,1,1999-04-10T00:00:00,1999-04-10T00:00:00,0,0,1,0,1,1,1
204065,VEN-1999-3-101-1015,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Puerto La Cruz town,"Puerto La Cruz, Edo. Anzoátegui",Anzoátegui state,Juan Antonio Sotillo municipality,10.21667,-64.61667,POINT (-64.616670 10.216670),144231,Venezuela,101,Americas,1,1,1999-04-16T00:00:00,1999-04-16T00:00:00,0,0,0,0,0,1,0
204067,VEN-1999-3-101-1016,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,San Cristóbal town,"Barrio el Río, Edo. Táchira,",Táchira state,San Cristobal municipality,7.766944,-72.225,POINT (-72.225000 7.766944),140616,Venezuela,101,Americas,1,1,1999-04-23T00:00:00,1999-04-23T00:00:00,0,0,0,0,0,1,0
204069,VEN-1999-3-101-1017,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Guarenas town,"Guarenas, Edo. Miranda",Miranda state,Plaza municipality,10.46736,-66.60663,POINT (-66.606630 10.467360),144227,Venezuela,101,Americas,1,1,1999-04-24T00:00:00,1999-04-24T00:00:00,0,0,1,0,1,1,1
204072,VEN-1999-3-101-1018,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Maracay town,"San Vicente, Edo. Aragua",Aragua state,Girardot municipality,10.24694,-67.59583,POINT (-67.595830 10.246940),144225,Venezuela,101,Americas,1,1,1999-05-11T00:00:00,1999-05-11T00:00:00,0,0,1,0,1,1,1
204073,VEN-1999-3-101-1019,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,El Mirador,"El Mirador del Lago, Edo. Zulia",Zulia state,Páez municipality (Zulia),11.21667,-71.93333,POINT (-71.933330 11.216670),145657,Venezuela,101,Americas,1,1,1999-05-12T00:00:00,1999-05-12T00:00:00,0,0,0,0,0,2,0
204074,VEN-1999-3-101-1020,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Gato Negro village,"Gato Negro,  Caracas",Distrito Federal,Libertador municipality,10.551107,-66.942373,POINT (-66.942373 10.551107),144947,Venezuela,101,Americas,1,1,1999-05-17T00:00:00,1999-05-17T00:00:00,0,0,1,0,1,1,1
204075,VEN-1999-3-101-1021,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Santa Teresa town,"Santa Teresa del Túy, Edo. Miranda",Miranda state,Independencia municipality,10.23409,-66.66308,POINT (-66.663080 10.234090),144227,Venezuela,101,Americas,1,1,1999-06-09T00:00:00,1999-06-09T00:00:00,0,0,1,0,1,1,1
204080,VEN-1999-3-101-1022,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Barquisimeto town,"Barquisimeto, Edo.Lara,",Lara state,Irabarren municipality,10.07389,-69.32278,POINT (-69.322780 10.073890),144222,Venezuela,101,Americas,1,1,1999-07-29T00:00:00,1999-07-29T00:00:00,0,0,0,0,0,2,0
204081,VEN-1999-3-101-1023,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Maracaibo town,"Maracaibo, Edo. Zulia",Zulia state,Maracaibo municipality,10.63167,-71.64056,POINT (-71.640560 10.631670),144937,Venezuela,101,Americas,1,1,1999-08-19T00:00:00,1999-08-19T00:00:00,0,0,1,0,1,1,1
204084,VEN-1999-3-101-1025,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Carora town,"Carora, Edo. Lara",Lara state,Torres municipality,10.17554,-70.08275,POINT (-70.082750 10.175540),144220,Venezuela,101,Americas,1,1,1999-09-23T00:00:00,1999-09-23T00:00:00,0,0,1,0,1,1,1
204085,VEN-1999-3-101-1026,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida""",PROVEA,1999-11-01,Lista Parcial de violaciones al derecho a la vida,PROVEA,1,Barcelona town,"Barcelona,  Edo. Anzoätegui",Anzoátegui state,Simon Bolivar municipality,10.13333,-64.7,POINT (-64.700000 10.133330),144231,Venezuela,101,Americas,1,1,1999-09-24T00:00:00,1999-09-24T00:00:00,0,0,0,0,0,1,0
204097,VEN-1999-3-101-1028,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2000-11-01,Derecho a la vida""",PROVEA,2000-11-01,Derecho a la vida,PROVEA,1,Caracas city,"Caracas, Distrito Capital",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1999-10-08T00:00:00,1999-10-08T00:00:00,0,0,0,0,0,1,0
204098,VEN-1999-3-101-1029,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2000-11-01,Derecho a la vida""",PROVEA,2000-11-01,Derecho a la vida,PROVEA,1,Santa Teresa town,"Santa Teresa del Tuy, Edo. Miranda",Miranda state,Independencia municipality,10.23409,-66.66308,POINT (-66.663080 10.234090),144227,Venezuela,101,Americas,1,1,1999-10-12T00:00:00,1999-10-12T00:00:00,0,0,1,0,1,1,1
204099,VEN-1999-3-101-1030,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2000-11-01,Derecho a la vida""",PROVEA,2000-11-01,Derecho a la vida,PROVEA,1,Puerto Cabello town,"Puerto Cabello, Edo Carabobo",Carabobo state,Puerto Cabello municipality,10.47306,-68.0125,POINT (-68.012500 10.473060),144224,Venezuela,101,Americas,1,1,1999-10-15T00:00:00,1999-10-15T00:00:00,0,0,1,0,1,1,1
204100,VEN-1999-3-101-1031,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2000-11-01,Derecho a la vida""",PROVEA,2000-11-01,Derecho a la vida,PROVEA,1,Ocumare del Tuy town,"Ocumare del Tlty, Edo. Miranda",Miranda state,Lander municipality,10.11649,-66.77609,POINT (-66.776090 10.116490),144227,Venezuela,101,Americas,1,1,1999-10-20T00:00:00,1999-10-20T00:00:00,0,0,0,0,0,2,0
204101,VEN-1999-3-101-1032,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2000-11-01,Derecho a la vida""",PROVEA,2000-11-01,Derecho a la vida,PROVEA,1,Guayana town,"San Félix, Edo. Bolívar",Bolívar state,Caroní municipality,8.35122,-62.64102,POINT (-62.641020 8.351220),141355,Venezuela,101,Americas,1,1,1999-10-30T00:00:00,1999-10-30T00:00:00,0,0,1,0,1,1,1
204104,VEN-1999-3-101-1033,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2000-11-01,Derecho a la vida""",PROVEA,2000-11-01,Derecho a la vida,PROVEA,1,Maracaibo town,"Barrio El Níspero,  Edo. Zulia",Zulia state,Maracaibo municipality,10.63167,-71.64056,POINT (-71.640560 10.631670),144937,Venezuela,101,Americas,1,1,1999-11-02T00:00:00,1999-11-02T00:00:00,0,0,1,0,1,1,1
204105,VEN-1999-3-101-1034,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2000-11-01,Derecho a la vida""",PROVEA,2000-11-01,Derecho a la vida,PROVEA,1,Cabimas town,"Cabimas, Edo Zulia",Zulia state,Cabimas municipality,10.38828,-71.43993,POINT (-71.439930 10.388280),144218,Venezuela,101,Americas,1,1,1999-11-04T00:00:00,1999-11-04T00:00:00,0,0,2,0,2,2,2
204109,VEN-1999-3-101-1036,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2000-11-01,Derecho a la vida""",PROVEA,2000-11-01,Derecho a la vida,PROVEA,1,Caracas city,Caracas,Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1999-12-13T00:00:00,1999-12-13T00:00:00,0,0,1,0,1,1,1
204110,VEN-1999-3-101-1037,1999,True,Clear,3,101,447,Government of Venezuela - Civilians,101,914,Government of Venezuela - Civilians,101,18,Government of Venezuela,9999,1,Civilians,1,"""PROVEA,2000-11-01,Derecho a la vida""",PROVEA,2000-11-01,Derecho a la vida,PROVEA,1,Caracas city,"Caracas, Distrito Capital",Distrito Federal,Libertador municipality,10.488011,-66.879193,POINT (-66.879193 10.488011),144227,Venezuela,101,Americas,1,1,1999-12-26T00:00:00,1999-12-26T00:00:00,0,0,1,0,1,1,1
